frequency_mhz,symbol_rate_msps,power_dbm,noise_hex,noise_dec,locked,esno_db
950,1,-25,0X1C3C8,115656,True,1.55
950,1,-25,0X1C3D0,115664,True,1.47
950,1,-25,0X1C3D8,115672,True,1.37
950,1,-25,0X1C3E0,115680,True,1.32
950,1,-25,0X1C3E8,115688,True,1.25
950,1,-25,0X1C3F0,115696,True,1.19
950,1,-25,0X1C3F8,115704,True,1.09
950,1,-25,0X1C400,115712,True,1.0
950,1,-25,0X1C408,115720,True,0.93
950,1,-25,0X1C410,115728,True,0.87
950,1,-25,0X1C418,115736,True,0.77
950,1,-25,0X1C420,115744,True,0.72
950,1,-25,0X1C428,115752,True,0.66
950,1,-25,0X1C430,115760,True,0.57
950,1,-25,0X1C438,115768,True,0.48
950,1,-25,0X1C440,115776,True,0.45
950,1,-25,0X1C448,115784,True,0.42
950,1,-25,0X1C450,115792,True,0.3
950,1,-25,0X1C458,115800,True,0.27
950,1,-25,0X1C460,115808,True,0.19
950,1,-25,0X1C468,115816,True,0.12
950,1,-25,0X1C470,115824,True,0.04
950,1,-25,0X1C478,115832,True,0.01
950,1,-25,0X1C480,115840,True,-0.06
950,1,-25,0X1C488,115848,True,-0.16
950,1,-25,0X1C490,115856,True,-0.24
950,1,-25,0X1C498,115864,True,-0.25
950,1,-25,0X1C4A0,115872,True,-0.35
950,1,-25,0X1C4A8,115880,True,-0.42
950,1,-25,0X1C4B0,115888,True,-0.43
950,1,-25,0X1C4B8,115896,True,-0.51
950,1,-25,0X1C4C0,115904,True,-0.58
950,1,-25,0X1C4C8,115912,True,-0.64
950,1,-25,0X1C4D0,115920,True,-0.66
950,1,-25,0X1C4D8,115928,True,-0.72
950,1,-25,0X1C4E0,115936,True,-0.79
950,1,-25,0X1C4E8,115944,True,-0.85
950,1,-25,0X1C4F0,115952,True,-0.93
950,1,-25,0X1C4F8,115960,True,-1.0
950,1,-25,0X1C500,115968,True,-1.04
950,1,-25,0X1C508,115976,True,-1.12
950,1,-25,0X1C510,115984,True,-1.16
950,1,-25,0X1C518,115992,True,-1.21
950,1,-25,0X1C520,116000,True,-1.27
950,1,-25,0X1C528,116008,True,-1.35
950,1,-25,0X1C530,116016,True,-1.36
950,1,-25,0X1C538,116024,True,-1.41
950,1,-25,0X1C540,116032,True,-1.48
950,1,-25,0X1C548,116040,True,-1.54
950,1,-25,0X1C550,116048,True,-1.57
950,1,-25,0X1C558,116056,True,-1.64
950,1,-25,0X1C560,116064,True,-1.69
950,1,-25,0X1C568,116072,True,-1.75
950,1,-25,0X1C570,116080,True,-1.81
950,1,-25,0X1C578,116088,True,-1.83
950,1,-25,0X1C580,116096,True,-1.89
950,1,-25,0X1C588,116104,True,-2.0
950,1,-25,0X1C590,116112,True,-2.02
950,1,-25,0X1C598,116120,True,-2.09
950,1,-25,0X1C5A0,116128,True,-2.1
950,1,-25,0X1C5A8,116136,True,-2.16
950,1,-25,0X1C5B0,116144,True,-2.2
950,1,-20,0X1C000,114688,True,37.33
950,1,-20,0X1C008,114696,True,37.78
950,1,-20,0X1C010,114704,True,35.5
950,1,-20,0X1C018,114712,True,33.31
950,1,-20,0X1C020,114720,True,31.25
950,1,-20,0X1C028,114728,True,29.61
950,1,-20,0X1C030,114736,True,28.18
950,1,-20,0X1C038,114744,True,26.94
950,1,-20,0X1C040,114752,True,25.86
950,1,-20,0X1C048,114760,True,24.83
950,1,-20,0X1C050,114768,True,23.97
950,1,-20,0X1C058,114776,True,23.18
950,1,-20,0X1C060,114784,True,22.48
950,1,-20,0X1C068,114792,True,21.78
950,1,-20,0X1C070,114800,True,21.13
950,1,-20,0X1C078,114808,True,20.54
950,1,-20,0X1C080,114816,True,19.99
950,1,-20,0X1C088,114824,True,19.5
950,1,-20,0X1C090,114832,True,18.96
950,1,-20,0X1C098,114840,True,18.54
950,1,-20,0X1C0A0,114848,True,18.1
950,1,-20,0X1C0A8,114856,True,17.67
950,1,-20,0X1C0B0,114864,True,17.25
950,1,-20,0X1C0B8,114872,True,16.86
950,1,-20,0X1C0C0,114880,True,16.49
950,1,-20,0X1C0C8,114888,True,16.14
950,1,-20,0X1C0D0,114896,True,15.84
950,1,-20,0X1C0D8,114904,True,15.52
950,1,-20,0X1C0E0,114912,True,15.17
950,1,-20,0X1C0E8,114920,True,14.87
950,1,-20,0X1C0F0,114928,True,14.56
950,1,-20,0X1C0F8,114936,True,14.26
950,1,-20,0X1C100,114944,True,13.99
950,1,-20,0X1C108,114952,True,13.71
950,1,-20,0X1C110,114960,True,13.48
950,1,-20,0X1C118,114968,True,13.17
950,1,-20,0X1C120,114976,True,12.91
950,1,-20,0X1C128,114984,True,12.72
950,1,-20,0X1C130,114992,True,12.42
950,1,-20,0X1C138,115000,True,12.18
950,1,-20,0X1C140,115008,True,12.01
950,1,-20,0X1C148,115016,True,11.74
950,1,-20,0X1C150,115024,True,11.54
950,1,-20,0X1C158,115032,True,11.29
950,1,-20,0X1C160,115040,True,11.12
950,1,-20,0X1C168,115048,True,10.86
950,1,-20,0X1C170,115056,True,10.71
950,1,-20,0X1C178,115064,True,10.49
950,1,-20,0X1C180,115072,True,10.3
950,1,-20,0X1C188,115080,True,10.1
950,1,-20,0X1C190,115088,True,9.95
950,1,-20,0X1C198,115096,True,9.69
950,1,-20,0X1C1A0,115104,True,9.53
950,1,-20,0X1C1A8,115112,True,9.39
950,1,-20,0X1C1B0,115120,True,9.17
950,1,-20,0X1C1B8,115128,True,9.05
950,1,-20,0X1C1C0,115136,True,8.89
950,1,-20,0X1C1C8,115144,True,8.63
950,1,-20,0X1C1D0,115152,True,8.5
950,1,-20,0X1C1D8,115160,True,8.35
950,1,-20,0X1C1E0,115168,True,8.21
950,1,-20,0X1C1E8,115176,True,8.05
950,1,-20,0X1C1F0,115184,True,7.91
950,1,-20,0X1C1F8,115192,True,7.73
950,1,-20,0X1C200,115200,True,7.61
950,1,-20,0X1C208,115208,True,7.43
950,1,-20,0X1C210,115216,True,7.3
950,1,-20,0X1C218,115224,True,7.16
950,1,-20,0X1C220,115232,True,6.99
950,1,-20,0X1C228,115240,True,6.86
950,1,-20,0X1C230,115248,True,6.73
950,1,-20,0X1C238,115256,True,6.59
950,1,-20,0X1C240,115264,True,6.48
950,1,-20,0X1C248,115272,True,6.32
950,1,-20,0X1C250,115280,True,6.22
950,1,-20,0X1C258,115288,True,6.08
950,1,-20,0X1C260,115296,True,5.97
950,1,-20,0X1C268,115304,True,5.81
950,1,-20,0X1C270,115312,True,5.71
950,1,-20,0X1C278,115320,True,5.56
950,1,-20,0X1C280,115328,True,5.49
950,1,-20,0X1C288,115336,True,5.35
950,1,-20,0X1C290,115344,True,5.27
950,1,-20,0X1C298,115352,True,5.1
950,1,-20,0X1C2A0,115360,True,5.02
950,1,-20,0X1C2A8,115368,True,4.88
950,1,-20,0X1C2B0,115376,True,4.81
950,1,-20,0X1C2B8,115384,True,4.69
950,1,-20,0X1C2C0,115392,True,4.58
950,1,-20,0X1C2C8,115400,True,4.44
950,1,-20,0X1C2D0,115408,True,4.35
950,1,-20,0X1C2D8,115416,True,4.25
950,1,-20,0X1C2E0,115424,True,4.1
950,1,-20,0X1C2E8,115432,True,4.07
950,1,-20,0X1C2F0,115440,True,3.94
950,1,-20,0X1C2F8,115448,True,3.78
950,1,-20,0X1C300,115456,True,3.72
950,1,-20,0X1C308,115464,True,3.6
950,1,-20,0X1C310,115472,True,3.57
950,1,-20,0X1C318,115480,True,3.47
950,1,-20,0X1C320,115488,True,3.34
950,1,-20,0X1C328,115496,True,3.22
950,1,-20,0X1C330,115504,True,3.14
950,1,-20,0X1C338,115512,True,3.04
950,1,-20,0X1C340,115520,True,2.98
950,1,-20,0X1C348,115528,True,2.89
950,1,-20,0X1C350,115536,True,2.8
950,1,-20,0X1C358,115544,True,2.71
950,1,-20,0X1C360,115552,True,2.64
950,1,-20,0X1C368,115560,True,2.52
950,1,-20,0X1C370,115568,True,2.46
950,1,-20,0X1C378,115576,True,2.34
950,1,-20,0X1C380,115584,True,2.27
950,1,-20,0X1C388,115592,True,2.19
950,1,-20,0X1C390,115600,True,2.12
950,1,-20,0X1C398,115608,True,2.0
950,1,-20,0X1C3A0,115616,True,1.94
950,1,-20,0X1C3A8,115624,True,1.84
950,1,-20,0X1C3B0,115632,True,1.78
950,1,-20,0X1C3B8,115640,True,1.71
950,1,-20,0X1C3C0,115648,True,1.63
950,1,-20,0X1C3C8,115656,True,1.58
950,1,-20,0X1C3D0,115664,True,1.46
950,1,-20,0X1C3D8,115672,True,1.38
950,1,-20,0X1C3E0,115680,True,1.32
950,1,-20,0X1C3E8,115688,True,1.21
950,1,-20,0X1C3F0,115696,True,1.17
950,1,-20,0X1C3F8,115704,True,1.1
950,1,-20,0X1C400,115712,True,1.04
950,1,-20,0X1C408,115720,True,0.95
950,1,-20,0X1C410,115728,True,0.88
950,1,-20,0X1C418,115736,True,0.78
950,1,-20,0X1C420,115744,True,0.74
950,1,-20,0X1C428,115752,True,0.7
950,1,-20,0X1C430,115760,True,0.56
950,1,-20,0X1C438,115768,True,0.57
950,1,-20,0X1C440,115776,True,0.49
950,1,-20,0X1C448,115784,True,0.38
950,1,-20,0X1C450,115792,True,0.33
950,1,-20,0X1C458,115800,True,0.23
950,1,-20,0X1C460,115808,True,0.17
950,1,-20,0X1C468,115816,True,0.15
950,1,-20,0X1C470,115824,True,0.02
950,1,-20,0X1C478,115832,True,-0.04
950,1,-20,0X1C480,115840,True,-0.05
950,1,-20,0X1C488,115848,True,-0.11
950,1,-20,0X1C490,115856,True,-0.21
950,1,-20,0X1C498,115864,True,-0.26
950,1,-20,0X1C4A0,115872,True,-0.32
950,1,-20,0X1C4A8,115880,True,-0.38
950,1,-20,0X1C4B0,115888,True,-0.46
950,1,-20,0X1C4B8,115896,True,-0.47
950,1,-20,0X1C4C0,115904,True,-0.58
950,1,-20,0X1C4C8,115912,True,-0.64
950,1,-20,0X1C4D0,115920,True,-0.72
950,1,-20,0X1C4D8,115928,True,-0.74
950,1,-20,0X1C4E0,115936,True,-0.8
950,1,-20,0X1C4E8,115944,True,-0.88
950,1,-20,0X1C4F0,115952,True,-0.97
950,1,-20,0X1C4F8,115960,True,-1.0
950,1,-20,0X1C500,115968,True,-1.08
950,1,-20,0X1C508,115976,True,-1.09
950,1,-20,0X1C510,115984,True,-1.12
950,1,-20,0X1C518,115992,True,-1.22
950,1,-20,0X1C520,116000,True,-1.23
950,1,-20,0X1C528,116008,True,-1.33
950,1,-20,0X1C530,116016,True,-1.36
950,1,-20,0X1C538,116024,True,-1.41
950,1,-20,0X1C540,116032,True,-1.5
950,1,-20,0X1C548,116040,True,-1.53
950,1,-20,0X1C550,116048,True,-1.6
950,1,-20,0X1C558,116056,True,-1.65
950,1,-20,0X1C560,116064,True,-1.66
950,1,-20,0X1C568,116072,True,-1.75
950,1,-20,0X1C570,116080,True,-1.82
950,1,-20,0X1C580,116096,True,-1.9
950,1,-20,0X1C588,116104,True,-1.94
950,1,-20,0X1C590,116112,True,-2.02
950,1,-20,0X1C598,116120,True,-2.09
950,1,-20,0X1C5A0,116128,True,-2.14
950,1,-20,0X1C5A8,116136,True,-2.13
950,1,-15,0X1C000,114688,True,37.84
950,1,-15,0X1C008,114696,True,37.86
950,1,-15,0X1C010,114704,True,35.57
950,1,-15,0X1C018,114712,True,33.33
950,1,-15,0X1C020,114720,True,31.26
950,1,-15,0X1C028,114728,True,29.62
950,1,-15,0X1C030,114736,True,28.19
950,1,-15,0X1C038,114744,True,26.96
950,1,-15,0X1C040,114752,True,25.89
950,1,-15,0X1C048,114760,True,24.88
950,1,-15,0X1C050,114768,True,23.99
950,1,-15,0X1C058,114776,True,23.2
950,1,-15,0X1C060,114784,True,22.44
950,1,-15,0X1C068,114792,True,21.76
950,1,-15,0X1C070,114800,True,21.11
950,1,-15,0X1C078,114808,True,20.55
950,1,-15,0X1C080,114816,True,20.01
950,1,-15,0X1C088,114824,True,19.46
950,1,-15,0X1C090,114832,True,18.94
950,1,-15,0X1C098,114840,True,18.51
950,1,-15,0X1C0A0,114848,True,18.05
950,1,-15,0X1C0A8,114856,True,17.67
950,1,-15,0X1C0B0,114864,True,17.26
950,1,-15,0X1C0B8,114872,True,16.88
950,1,-15,0X1C0C0,114880,True,16.47
950,1,-15,0X1C0C8,114888,True,16.15
950,1,-15,0X1C0D0,114896,True,15.8
950,1,-15,0X1C0D8,114904,True,15.47
950,1,-15,0X1C0E0,114912,True,15.18
950,1,-15,0X1C0E8,114920,True,14.84
950,1,-15,0X1C0F0,114928,True,14.56
950,1,-15,0X1C0F8,114936,True,14.3
950,1,-15,0X1C100,114944,True,14.0
950,1,-15,0X1C108,114952,True,13.76
950,1,-15,0X1C110,114960,True,13.46
950,1,-15,0X1C118,114968,True,13.19
950,1,-15,0X1C120,114976,True,12.95
950,1,-15,0X1C128,114984,True,12.7
950,1,-15,0X1C130,114992,True,12.47
950,1,-15,0X1C138,115000,True,12.2
950,1,-15,0X1C140,115008,True,11.98
950,1,-15,0X1C148,115016,True,11.77
950,1,-15,0X1C150,115024,True,11.51
950,1,-15,0X1C158,115032,True,11.31
950,1,-15,0X1C160,115040,True,11.09
950,1,-15,0X1C168,115048,True,10.92
950,1,-15,0X1C170,115056,True,10.68
950,1,-15,0X1C178,115064,True,10.46
950,1,-15,0X1C180,115072,True,10.33
950,1,-15,0X1C188,115080,True,10.06
950,1,-15,0X1C190,115088,True,9.87
950,1,-15,0X1C198,115096,True,9.73
950,1,-15,0X1C1A0,115104,True,9.54
950,1,-15,0X1C1A8,115112,True,9.36
950,1,-15,0X1C1B0,115120,True,9.22
950,1,-15,0X1C1B8,115128,True,8.97
950,1,-15,0X1C1C0,115136,True,8.87
950,1,-15,0X1C1C8,115144,True,8.67
950,1,-15,0X1C1D0,115152,True,8.56
950,1,-15,0X1C1D8,115160,True,8.37
950,1,-15,0X1C1E0,115168,True,8.18
950,1,-15,0X1C1E8,115176,True,8.05
950,1,-15,0X1C1F0,115184,True,7.89
950,1,-15,0X1C1F8,115192,True,7.74
950,1,-15,0X1C200,115200,True,7.59
950,1,-15,0X1C208,115208,True,7.42
950,1,-15,0X1C210,115216,True,7.33
950,1,-15,0X1C218,115224,True,7.15
950,1,-15,0X1C220,115232,True,7.02
950,1,-15,0X1C228,115240,True,6.87
950,1,-15,0X1C230,115248,True,6.72
950,1,-15,0X1C238,115256,True,6.6
950,1,-15,0X1C240,115264,True,6.45
950,1,-15,0X1C248,115272,True,6.35
950,1,-15,0X1C250,115280,True,6.19
950,1,-15,0X1C258,115288,True,6.06
950,1,-15,0X1C260,115296,True,5.95
950,1,-15,0X1C268,115304,True,5.82
950,1,-15,0X1C270,115312,True,5.71
950,1,-15,0X1C278,115320,True,5.56
950,1,-15,0X1C280,115328,True,5.48
950,1,-15,0X1C288,115336,True,5.32
950,1,-15,0X1C290,115344,True,5.25
950,1,-15,0X1C298,115352,True,5.1
950,1,-15,0X1C2A0,115360,True,4.98
950,1,-15,0X1C2A8,115368,True,4.89
950,1,-15,0X1C2B0,115376,True,4.77
950,1,-15,0X1C2B8,115384,True,4.65
950,1,-15,0X1C2C0,115392,True,4.57
950,1,-15,0X1C2C8,115400,True,4.46
950,1,-15,0X1C2D0,115408,True,4.35
950,1,-15,0X1C2D8,115416,True,4.25
950,1,-15,0X1C2E0,115424,True,4.15
950,1,-15,0X1C2E8,115432,True,4.03
950,1,-15,0X1C2F0,115440,True,3.95
950,1,-15,0X1C2F8,115448,True,3.78
950,1,-15,0X1C300,115456,True,3.75
950,1,-15,0X1C308,115464,True,3.63
950,1,-15,0X1C310,115472,True,3.56
950,1,-15,0X1C318,115480,True,3.41
950,1,-15,0X1C320,115488,True,3.32
950,1,-15,0X1C328,115496,True,3.25
950,1,-15,0X1C330,115504,True,3.19
950,1,-15,0X1C338,115512,True,3.05
950,1,-15,0X1C340,115520,True,2.97
950,1,-15,0X1C348,115528,True,2.93
950,1,-15,0X1C350,115536,True,2.82
950,1,-15,0X1C358,115544,True,2.67
950,1,-15,0X1C360,115552,True,2.62
950,1,-15,0X1C368,115560,True,2.49
950,1,-15,0X1C370,115568,True,2.43
950,1,-15,0X1C378,115576,True,2.38
950,1,-15,0X1C380,115584,True,2.27
950,1,-15,0X1C388,115592,True,2.15
950,1,-15,0X1C390,115600,True,2.1
950,1,-15,0X1C398,115608,True,2.02
950,1,-15,0X1C3A0,115616,True,1.95
950,1,-15,0X1C3A8,115624,True,1.83
950,1,-15,0X1C3B0,115632,True,1.79
950,1,-15,0X1C3B8,115640,True,1.69
950,1,-15,0X1C3C0,115648,True,1.64
950,1,-15,0X1C3C8,115656,True,1.54
950,1,-15,0X1C3D0,115664,True,1.45
950,1,-15,0X1C3D8,115672,True,1.4
950,1,-15,0X1C3E0,115680,True,1.3
950,1,-15,0X1C3E8,115688,True,1.21
950,1,-15,0X1C3F0,115696,True,1.14
950,1,-15,0X1C3F8,115704,True,1.08
950,1,-15,0X1C400,115712,True,0.99
950,1,-15,0X1C408,115720,True,0.91
950,1,-15,0X1C410,115728,True,0.87
950,1,-15,0X1C418,115736,True,0.8
950,1,-15,0X1C420,115744,True,0.71
950,1,-15,0X1C428,115752,True,0.61
950,1,-15,0X1C430,115760,True,0.55
950,1,-15,0X1C438,115768,True,0.51
950,1,-15,0X1C440,115776,True,0.42
950,1,-15,0X1C448,115784,True,0.37
950,1,-15,0X1C450,115792,True,0.33
950,1,-15,0X1C458,115800,True,0.24
950,1,-15,0X1C460,115808,True,0.21
950,1,-15,0X1C468,115816,True,0.13
950,1,-15,0X1C470,115824,True,0.11
950,1,-15,0X1C478,115832,True,0.01
950,1,-15,0X1C480,115840,True,-0.07
950,1,-15,0X1C488,115848,True,-0.17
950,1,-15,0X1C490,115856,True,-0.19
950,1,-15,0X1C498,115864,True,-0.3
950,1,-15,0X1C4A0,115872,True,-0.31
950,1,-15,0X1C4A8,115880,True,-0.36
950,1,-15,0X1C4B0,115888,True,-0.43
950,1,-15,0X1C4B8,115896,True,-0.52
950,1,-15,0X1C4C0,115904,True,-0.59
950,1,-15,0X1C4D0,115920,True,-0.66
950,1,-15,0X1C4D8,115928,True,-0.71
950,1,-15,0X1C4E0,115936,True,-0.79
950,1,-15,0X1C4E8,115944,True,-0.88
950,1,-15,0X1C4F0,115952,True,-0.94
950,1,-15,0X1C4F8,115960,True,-0.97
950,1,-15,0X1C500,115968,True,-1.07
950,1,-15,0X1C508,115976,True,-1.1
950,1,-15,0X1C510,115984,True,-1.15
950,1,-15,0X1C518,115992,True,-1.24
950,1,-15,0X1C520,116000,True,-1.29
950,1,-15,0X1C528,116008,True,-1.3
950,1,-15,0X1C530,116016,True,-1.35
950,1,-15,0X1C538,116024,True,-1.43
950,1,-15,0X1C540,116032,True,-1.48
950,1,-15,0X1C548,116040,True,-1.52
950,1,-15,0X1C550,116048,True,-1.58
950,1,-15,0X1C558,116056,True,-1.65
950,1,-15,0X1C560,116064,True,-1.7
950,1,-15,0X1C568,116072,True,-1.75
950,1,-15,0X1C570,116080,True,-1.78
950,1,-15,0X1C578,116088,True,-1.84
950,1,-15,0X1C580,116096,True,-1.94
950,1,-15,0X1C588,116104,True,-2.0
950,1,-15,0X1C590,116112,True,-2.04
950,1,-15,0X1C598,116120,True,-2.08
950,1,-15,0X1C5A0,116128,True,-2.1
950,1,-15,0X1C5A8,116136,True,-2.15
950,1,-10,0X1C000,114688,True,38.02
950,1,-10,0X1C008,114696,True,37.91
950,1,-10,0X1C010,114704,True,35.62
950,1,-10,0X1C018,114712,True,33.27
950,1,-10,0X1C020,114720,True,31.29
950,1,-10,0X1C028,114728,True,29.64
950,1,-10,0X1C030,114736,True,28.19
950,1,-10,0X1C038,114744,True,26.94
950,1,-10,0X1C040,114752,True,25.88
950,1,-10,0X1C048,114760,True,24.88
950,1,-10,0X1C050,114768,True,23.96
950,1,-10,0X1C058,114776,True,23.19
950,1,-10,0X1C060,114784,True,22.48
950,1,-10,0X1C068,114792,True,21.78
950,1,-10,0X1C070,114800,True,21.14
950,1,-10,0X1C078,114808,True,20.52
950,1,-10,0X1C080,114816,True,19.99
950,1,-10,0X1C088,114824,True,19.5
950,1,-10,0X1C090,114832,True,18.96
950,1,-10,0X1C098,114840,True,18.53
950,1,-10,0X1C0A0,114848,True,18.1
950,1,-10,0X1C0A8,114856,True,17.67
950,1,-10,0X1C0B0,114864,True,17.25
950,1,-10,0X1C0B8,114872,True,16.87
950,1,-10,0X1C0C0,114880,True,16.49
950,1,-10,0X1C0C8,114888,True,16.16
950,1,-10,0X1C0D0,114896,True,15.83
950,1,-10,0X1C0D8,114904,True,15.5
950,1,-10,0X1C0E0,114912,True,15.17
950,1,-10,0X1C0E8,114920,True,14.86
950,1,-10,0X1C0F0,114928,True,14.56
950,1,-10,0X1C0F8,114936,True,14.26
950,1,-10,0X1C100,114944,True,13.98
950,1,-10,0X1C108,114952,True,13.72
950,1,-10,0X1C110,114960,True,13.44
950,1,-10,0X1C118,114968,True,13.18
950,1,-10,0X1C120,114976,True,12.94
950,1,-10,0X1C128,114984,True,12.73
950,1,-10,0X1C130,114992,True,12.42
950,1,-10,0X1C138,115000,True,12.2
950,1,-10,0X1C140,115008,True,11.98
950,1,-10,0X1C148,115016,True,11.75
950,1,-10,0X1C150,115024,True,11.51
950,1,-10,0X1C158,115032,True,11.3
950,1,-10,0X1C160,115040,True,11.1
950,1,-10,0X1C168,115048,True,10.86
950,1,-10,0X1C170,115056,True,10.68
950,1,-10,0X1C178,115064,True,10.5
950,1,-10,0X1C180,115072,True,10.3
950,1,-10,0X1C188,115080,True,10.09
950,1,-10,0X1C190,115088,True,9.9
950,1,-10,0X1C198,115096,True,9.71
950,1,-10,0X1C1A0,115104,True,9.56
950,1,-10,0X1C1A8,115112,True,9.4
950,1,-10,0X1C1B0,115120,True,9.18
950,1,-10,0X1C1B8,115128,True,9.04
950,1,-10,0X1C1C0,115136,True,8.85
950,1,-10,0X1C1C8,115144,True,8.63
950,1,-10,0X1C1D0,115152,True,8.48
950,1,-10,0X1C1D8,115160,True,8.37
950,1,-10,0X1C1E0,115168,True,8.22
950,1,-10,0X1C1E8,115176,True,8.05
950,1,-10,0X1C1F0,115184,True,7.87
950,1,-10,0X1C1F8,115192,True,7.76
950,1,-10,0X1C200,115200,True,7.56
950,1,-10,0X1C208,115208,True,7.44
950,1,-10,0X1C210,115216,True,7.28
950,1,-10,0X1C218,115224,True,7.17
950,1,-10,0X1C220,115232,True,6.94
950,1,-10,0X1C228,115240,True,6.87
950,1,-10,0X1C230,115248,True,6.75
950,1,-10,0X1C238,115256,True,6.61
950,1,-10,0X1C240,115264,True,6.45
950,1,-10,0X1C248,115272,True,6.35
950,1,-10,0X1C250,115280,True,6.19
950,1,-10,0X1C258,115288,True,6.09
950,1,-10,0X1C260,115296,True,5.93
950,1,-10,0X1C268,115304,True,5.84
950,1,-10,0X1C270,115312,True,5.7
950,1,-10,0X1C278,115320,True,5.61
950,1,-10,0X1C280,115328,True,5.49
950,1,-10,0X1C288,115336,True,5.38
950,1,-10,0X1C290,115344,True,5.21
950,1,-10,0X1C298,115352,True,5.13
950,1,-10,0X1C2A0,115360,True,5.02
950,1,-10,0X1C2A8,115368,True,4.93
950,1,-10,0X1C2B0,115376,True,4.8
950,1,-10,0X1C2B8,115384,True,4.69
950,1,-10,0X1C2C0,115392,True,4.57
950,1,-10,0X1C2C8,115400,True,4.45
950,1,-10,0X1C2D0,115408,True,4.38
950,1,-10,0X1C2D8,115416,True,4.2
950,1,-10,0X1C2E0,115424,True,4.13
950,1,-10,0X1C2E8,115432,True,4.04
950,1,-10,0X1C2F0,115440,True,3.9
950,1,-10,0X1C2F8,115448,True,3.82
950,1,-10,0X1C300,115456,True,3.73
950,1,-10,0X1C308,115464,True,3.63
950,1,-10,0X1C310,115472,True,3.55
950,1,-10,0X1C318,115480,True,3.48
950,1,-10,0X1C320,115488,True,3.35
950,1,-10,0X1C328,115496,True,3.22
950,1,-10,0X1C330,115504,True,3.15
950,1,-10,0X1C338,115512,True,3.06
950,1,-10,0X1C340,115520,True,2.96
950,1,-10,0X1C348,115528,True,2.91
950,1,-10,0X1C350,115536,True,2.8
950,1,-10,0X1C358,115544,True,2.73
950,1,-10,0X1C360,115552,True,2.67
950,1,-10,0X1C368,115560,True,2.52
950,1,-10,0X1C370,115568,True,2.44
950,1,-10,0X1C378,115576,True,2.33
950,1,-10,0X1C380,115584,True,2.24
950,1,-10,0X1C388,115592,True,2.17
950,1,-10,0X1C390,115600,True,2.13
950,1,-10,0X1C398,115608,True,1.98
950,1,-10,0X1C3A0,115616,True,1.94
950,1,-10,0X1C3A8,115624,True,1.84
950,1,-10,0X1C3B0,115632,True,1.79
950,1,-10,0X1C3B8,115640,True,1.7
950,1,-10,0X1C3C0,115648,True,1.62
950,1,-10,0X1C3C8,115656,True,1.59
950,1,-10,0X1C3D0,115664,True,1.48
950,1,-10,0X1C3D8,115672,True,1.39
950,1,-10,0X1C3E0,115680,True,1.33
950,1,-10,0X1C3E8,115688,True,1.21
950,1,-10,0X1C3F0,115696,True,1.18
950,1,-10,0X1C3F8,115704,True,1.1
950,1,-10,0X1C400,115712,True,1.0
950,1,-10,0X1C408,115720,True,0.97
950,1,-10,0X1C410,115728,True,0.9
950,1,-10,0X1C418,115736,True,0.79
950,1,-10,0X1C420,115744,True,0.75
950,1,-10,0X1C428,115752,True,0.69
950,1,-10,0X1C430,115760,True,0.56
950,1,-10,0X1C438,115768,True,0.57
950,1,-10,0X1C440,115776,True,0.49
950,1,-10,0X1C448,115784,True,0.37
950,1,-10,0X1C450,115792,True,0.36
950,1,-10,0X1C458,115800,True,0.23
950,1,-10,0X1C460,115808,True,0.17
950,1,-10,0X1C468,115816,True,0.13
950,1,-10,0X1C470,115824,True,0.03
950,1,-10,0X1C478,115832,True,-0.04
950,1,-10,0X1C480,115840,True,-0.08
950,1,-10,0X1C488,115848,True,-0.14
950,1,-10,0X1C490,115856,True,-0.19
950,1,-10,0X1C498,115864,True,-0.28
950,1,-10,0X1C4A0,115872,True,-0.31
950,1,-10,0X1C4A8,115880,True,-0.4
950,1,-10,0X1C4B0,115888,True,-0.44
950,1,-10,0X1C4B8,115896,True,-0.48
950,1,-10,0X1C4C0,115904,True,-0.56
950,1,-10,0X1C4C8,115912,True,-0.63
950,1,-10,0X1C4D0,115920,True,-0.72
950,1,-10,0X1C4D8,115928,True,-0.74
950,1,-10,0X1C4E0,115936,True,-0.83
950,1,-10,0X1C4E8,115944,True,-0.9
950,1,-10,0X1C4F0,115952,True,-0.97
950,1,-10,0X1C4F8,115960,True,-1.01
950,1,-10,0X1C500,115968,True,-1.08
950,1,-10,0X1C508,115976,True,-1.1
950,1,-10,0X1C510,115984,True,-1.13
950,1,-10,0X1C518,115992,True,-1.22
950,1,-10,0X1C520,116000,True,-1.25
950,1,-10,0X1C528,116008,True,-1.33
950,1,-10,0X1C530,116016,True,-1.39
950,1,-10,0X1C538,116024,True,-1.4
950,1,-10,0X1C540,116032,True,-1.52
950,1,-10,0X1C548,116040,True,-1.51
950,1,-10,0X1C550,116048,True,-1.61
950,1,-10,0X1C558,116056,True,-1.65
950,1,-10,0X1C560,116064,True,-1.66
950,1,-10,0X1C568,116072,True,-1.76
950,1,-10,0X1C570,116080,True,-1.79
950,1,-10,0X1C578,116088,True,-1.83
950,1,-10,0X1C580,116096,True,-1.88
950,1,-10,0X1C588,116104,True,-1.94
950,1,-10,0X1C590,116112,True,-2.07
950,1,-10,0X1C598,116120,True,-2.09
950,1,-10,0X1C5A0,116128,True,-2.15
950,1,-10,0X1C5A8,116136,True,-2.14
950,1,-5,0X1C000,114688,True,37.86
950,1,-5,0X1C008,114696,True,37.92
